postcode,easting,northing,river_level,tide_level,rainfall_level
SE3 9HD,539603,175716,0.050947917,1.453,0.008333333
HA0 4YJ,518135,184892,0.076614583,1.453,0.0
RG1 4RT,472294,173092,0.10175,1.189,0.0
RG12 0XW,488435,167219,1.779916667,1.189,0.0
TN4 9PT,558513,140755,1.194522222,1.453,0.0
N22 6EW,531150,190400,2.525052083,1.453,0.0
RG21 7EF,463639,151843,1.0271875,1.189,0.0
HA8 9HZ,520102,191511,0.636010417,1.453,0.0
GU26 6HD,487627,135074,0.225635417,1.189,0.0
E15 4NW,539469,184910,0.401947917,1.289,0.0
ME12 1EP,591653,173771,0.162083333,1.289,0.0
SO31 9FJ,449182,106464,0.144351064,1.189,0.0
HP21 7HB,483828,213239,0.463333333,1.189,0.0
GU11 3LJ,486012,150103,0.69434375,1.189,0.0
N11 3PG,527613,192370,0.268125,1.453,0.0
CT20 3QA,620939,136289,0.061166667,1.36,0.0
GU23 7AH,501772,155897,2.255479167,1.189,0.0
KT12 2TP,510197,166367,3.083177083,1.453,0.0
CT21 6ET,615887,134225,0.316895833,1.36,0.0
E2 8FQ,533435,182968,5.802614583,1.453,0.0
HA6 2JW,507653,191990,7.497135417,1.453,0.0
CT6 5NQ,617858,168245,0.558104167,1.36,0.016666667
E16 2RY,543909,179974,2.946239583,1.289,0.0125
PO20 8JF,481045,97522,0.25321875,1.189,0.0
TN8 7DJ,550559,141939,0.29346875,1.453,0.0125
CR5 3TA,527796,158473,0.12365625,1.453,0.029166667
MK18 1SA,469896,234871,0.151541667,1.189,0.0
BN27 4ER,559763,112495,0.1488125,1.453,0.008333333
BN23 7AB,563887,102535,0.076489583,1.453,0.0
RM12 4NF,553648,186392,0.133041667,1.289,0.0
CR0 6QJ,533881,166258,0.976458333,1.453,0.008333333
TW3 1SB,514751,176043,0.171260417,1.453,0.0
PO1 3TA,463028,99989,0.532385417,1.189,0.0
IG1 1QY,544713,186680,2.946239583,1.289,0.0125
GU6 8ES,503874,133992,1.382364583,1.453,0.004166667
SW1V 3EB,529390,178255,0.883375,1.453,0.0
BN6 9XA,528192,116617,0.38971875,1.453,0.008333333
HP22 5EW,487148,214377,0.294760417,1.189,0.008333333
BN2 3FH,531867,105643,0.16803125,1.453,0.016666667
HP13 5QQ,486920,194369,0.0864375,1.189,0.0
SW3 5NY,527320,177846,1.088635417,1.453,0.0
NW5 4PH,528259,184992,0.795927083,1.453,0.0
SE24 9LY,532235,174683,0.883375,1.453,0.008333333
PO20 1QF,486040,101715,0.055479167,1.189,0.0
ME8 9SF,580617,163757,0.114541667,1.289,0.004166667
E9 6NR,535136,184638,5.802614583,1.453,0.0
HP12 4RN,484247,192168,0.169916667,1.189,0.0
TN22 5NX,549843,120516,0.241614583,1.453,0.0125
W1K 6AF,528108,180992,0.795927083,1.453,0.0
BN24 5JF,563672,104541,0.076489583,1.453,0.0
SL6 8JU,490171,183085,0.18940625,1.189,0.0
IG1 2QX,543367,186241,0.401947917,1.289,0.0
SE16 4EP,534335,179667,5.802614583,1.453,0.008333333
SE5 7BJ,532664,176774,0.087645833,1.453,0.008333333
HA9 8TS,519275,186108,0.076614583,1.453,0.0
KT3 3LB,520422,168857,0.789958333,1.453,0.0
GU9 7LP,483979,146941,0.185645833,1.189,0.0
PO12 2RY,459193,99651,0.532385417,1.189,0.0
TN32 5RX,578132,121145,0.233145833,1.453,0.0
RM8 1QS,548283,187036,0.394677083,1.289,0.0
SW5 9HW,525660,178268,1.24978125,1.453,0.0
TN26 1EL,596879,144529,0.218510417,1.289,0.004166667
N1 8HX,531821,183671,5.802614583,1.453,0.0
PO15 5JD,453517,107385,0.144351064,1.189,0.0
TW19 7RY,505972,173095,0.485197917,1.453,0.0
CT6 7UF,618678,166484,0.558104167,1.36,0.016666667
BR7 6BD,543899,171101,0.394427083,1.453,0.0
UB7 0AY,505876,177723,0.456708333,1.453,0.0
NW2 3FA,523933,186320,0.083416667,1.453,0.0
WC2H 9HP,530202,181090,0.795927083,1.453,0.0
PO11 0RQ,473032,102221,0.049885417,1.189,0.0
W5 2DS,517557,181113,0.398427083,1.453,0.0
TN10 4JB,560259,148025,1.194522222,1.453,0.0
DA9 9NU,558898,175032,0.117114583,1.289,0.0
CR2 0BA,533043,162750,0.058260417,1.453,0.008333333
RG21 6XD,462978,152569,0.2371875,1.189,0.0
DA8 1YE,549729,177199,0.139979167,1.289,0.0
BN1 7EY,532300,107048,0.16803125,1.453,0.016666667
CT9 4LT,633952,167085,0.22603125,1.36,0.0
SL9 0LY,500732,192142,0.149947917,1.189,0.016666667
SW17 7AN,528255,172817,0.060520833,1.453,0.029166667
RH15 0YX,529752,118802,0.16803125,1.453,0.008333333
TW5 0QR,513320,177368,0.171260417,1.453,0.0
RH10 5JJ,527482,134669,0.203989583,1.453,0.008333333
WC1B 3DY,531073,182317,5.802614583,1.453,0.0
N11 1LA,528618,192668,2.525052083,1.453,0.0
W13 9DT,516277,179841,0.875697917,1.453,0.0
SW6 7TL,524664,177539,1.24978125,1.453,0.0
SE3 9SB,541146,175489,0.196427083,1.453,0.008333333
RG4 8HN,471454,174965,6.67753125,1.189,0.004166667
RH10 9AG,528038,138061,0.549875,1.453,0.008333333
RM12 4ED,551678,186887,0.131458333,1.289,0.0
SE20 7XX,535143,169130,0.259770833,1.453,0.008333333
RH20 3EY,508899,116146,1.930604167,1.453,0.0
PO7 4RJ,464704,115061,0.131645833,1.189,0.004166667
BN6 9JN,524945,116883,0.38971875,1.453,0.0
ME5 0UF,575401,164003,0.150145833,1.289,0.004166667
E15 4NH,539372,184792,0.401947917,1.289,0.0
UB4 0SF,510512,181285,0.134510417,1.453,0.0
N1 5BZ,532860,183904,5.802614583,1.453,0.0
NW6 4AN,526026,183955,0.795927083,1.453,0.0
TW7 5HQ,516002,177208,0.398427083,1.453,0.0
PO19 7XF,487429,104603,0.055479167,1.189,0.0
PO17 5AA,457522,111121,0.299135417,1.189,0.0
BR3 1QA,537409,170274,0.65134375,1.453,0.008333333
UB6 8GD,513802,183610,0.192822917,1.453,0.0
W1F 8ZD,529460,181255,0.795927083,1.453,0.0
BN21 2UD,560184,101058,0.1488125,1.453,0.0
BN21 2UD,560184,101058,0.1488125,1.453,0.008333333
SS6 9DW,579265,191694,0.466239583,1.289,0.0
SW15 6UU,523118,174739,1.24978125,1.453,0.0
N19 3AP,530267,187684,2.525052083,1.453,0.0
TW5 9LD,511395,177222,0.06309375,1.453,0.0
N19 3BU,529580,187582,2.525052083,1.453,0.0
SE16 2DQ,534859,179061,0.087645833,1.453,0.008333333
W1H 1SJ,527723,181787,0.795927083,1.453,0.0
SS7 3LH,579269,189334,0.466239583,1.289,0.008333333
TN18 4PY,575353,130677,0.233145833,1.289,0.004166667
SL6 8AG,488971,181315,-0.007625,1.189,0.0
RM18 8PL,568633,177257,0.466239583,1.289,0.0
OX10 0DG,460579,189135,0.224510417,1.189,0.0
CR2 7JW,533163,164109,0.058260417,1.453,0.008333333
BR3 4PA,535516,168958,0.259770833,1.453,0.008333333
BN3 3PA,529302,105104,1.18546875,1.453,0.016666667
PO31 8BG,449122,96497,0.33521875,1.189,0.0
SO31 6SX,451382,107275,0.144351064,1.189,0.0
NW1 5BY,527058,181788,0.795927083,1.453,0.0
KT6 5DU,517787,166130,0.051541667,1.453,0.0
RH12 2BY,517141,131575,0.229604167,1.453,0.0
RG14 1PU,446781,168094,1.3541875,1.189,0.0
BR1 2UF,541830,170056,0.91425,1.453,0.008333333
RG27 9EL,473600,154654,0.151854167,1.189,0.0
BN21 2AR,560912,99669,0.1488125,1.453,0.0
BN21 2AR,560912,99669,0.1488125,1.453,0.008333333
CT14 0HZ,630477,150955,0.163479167,1.36,0.004166667
GU10 3RW,485867,144735,0.225635417,1.189,0.0
PO4 8JW,466799,99793,0.049885417,1.189,0.0
ME14 4LR,578978,155267,0.329989583,1.289,0.0
NW2 2BY,525046,185948,0.083416667,1.453,0.0
HA2 7ES,513033,187641,0.087135417,1.453,0.0
SO22 5QQ,446531,129836,0.44234375,1.189,0.0
CT13 0DL,630938,155597,0.163479167,1.36,0.004166667
KT5 8DL,518878,168251,0.186958333,1.453,0.0
CR8 3AN,530695,161375,0.058260417,1.453,0.008333333
BN20 0DJ,555678,97474,0.1488125,1.453,0.0
BN20 0DJ,555678,97474,0.1488125,1.453,0.008333333
HA9 6SZ,517516,184972,0.076614583,1.453,0.0
RG8 7FY,463183,176276,0.144885417,1.189,0.004166667
BN27 3SS,553719,112230,0.1488125,1.453,0.0
BN27 3SS,553719,112230,0.1488125,1.453,0.008333333
CT16 1PX,632116,141509,0.163479167,1.36,0.004166667
SE1 3TD,533094,179804,5.802614583,1.453,0.008333333
TN39 3AS,572686,107131,0.05,1.453,0.008333333
HA7 3NZ,515930,192011,0.073614583,1.453,0.0
RG40 1PL,481928,169517,0.4395625,1.189,0.0
RG27 9EN,473405,154593,0.151854167,1.189,0.0
RG41 1JR,479847,169992,0.4395625,1.189,0.0
W1T 1QS,529609,181522,0.795927083,1.453,0.0
KT22 0HD,514648,159689,1.22046875,1.453,0.0
KT11 3HR,512228,159309,1.17375,1.453,0.0
TN3 9AR,560888,136139,0.26453125,1.453,0.016666667
GU35 9PD,479063,138536,0.711479167,1.189,0.0
SE19 1NX,533487,170879,0.976458333,1.453,0.008333333
HA1 3RH,515368,185593,0.192822917,1.453,0.0
RG21 4PB,465046,152135,1.0271875,1.189,0.0
NW3 7UT,525537,186606,0.795927083,1.453,0.0
RH12 1PN,517149,130578,0.229604167,1.453,0.0
SM1 2NT,525057,165305,0.977114583,1.453,0.008333333
BN18 0DP,497792,104171,0.329739583,1.189,0.0
HP13 5HA,486167,193402,0.0864375,1.189,0.0
TW13 7EQ,510872,172695,0.2555625,1.453,0.0
TW20 8HH,502501,170387,0.406520833,1.189,0.0
PO2 0JR,465799,102422,0.049885417,1.189,0.0
ME4 4LD,575893,168083,0.150145833,1.289,0.004166667
SO19 8LN,445762,111644,1.5491875,1.189,0.0
KT23 3EQ,513186,154794,1.22046875,1.453,0.0
RH10 3BY,529145,137469,0.549875,1.453,0.008333333
RH19 4NB,539000,136784,0.926635417,1.453,0.008333333
DA6 8LN,548326,174974,0.304677083,1.289,0.0
RG12 7FJ,486471,167724,0.18003125,1.189,0.0
KT15 2BW,506361,164719,0.386197917,1.453,0.0
SS12 9GD,575868,192482,0.466239583,1.289,0.008333333
CT15 4JS,625753,151987,0.22603125,1.36,0.004166667
KT11 2DW,512552,160942,1.17375,1.453,0.0
W3 9LG,519790,180552,0.120166667,1.453,0.0
SM1 1PG,525764,164790,0.977114583,1.453,0.008333333
ME17 4ET,574498,151268,1.300760417,1.289,0.0
TW1 1NH,516494,174743,2.055427083,1.453,0.0
OX13 5NG,439712,198207,0.217197917,1.189,0.004166667
OX13 5NG,439712,198207,0.0515,1.189,0.004166667
NW10 0LN,520923,185868,0.120166667,1.453,0.0
BN2 5DF,533047,104129,-5.02471875,1.453,0.016666667
UB6 9LJ,514351,182810,0.192822917,1.453,0.0
ME15 8SY,578743,152918,0.329989583,1.289,0.0
DA3 8JW,560133,165788,0.117114583,1.289,0.0
SE2 0BN,547044,178708,-1.24275,1.289,0.0
W5 4BZ,517913,179114,0.398427083,1.453,0.0
W13 0BF,516694,180546,0.875697917,1.453,0.0
BN27 3NE,558301,108829,0.1488125,1.453,0.0
BN27 3NE,558301,108829,0.1488125,1.453,0.008333333
W13 9TA,516901,179155,0.398427083,1.453,0.0
ME8 7HA,580682,166284,0.114541667,1.289,0.004166667
SE11 5RR,530881,177999,0.883375,1.453,0.008333333
HP18 0XF,479114,216566,0.880864583,1.189,0.0
GU22 8AN,501935,158906,0.777947917,1.189,0.0
RM20 2ZH,558659,178970,0.133041667,1.289,0.0
GU7 2PQ,496919,144451,1.866697917,1.189,0.0
SO18 2GG,445126,114728,1.5491875,1.189,0.0
RM17 5LG,561529,178990,0.133041667,1.289,0.0
NW10 4NX,521767,183384,0.120166667,1.453,0.0
RG42 7QA,489283,171011,1.779916667,1.189,0.0
NW9 7NE,521133,187852,-1.080875,1.453,0.0
GU10 5LW,478467,143987,0.088541667,1.189,0.0
ME15 8PP,579398,155126,0.329989583,1.289,0.0
SE14 5DN,535390,177473,0.087645833,1.453,0.008333333
DA8 1AX,550299,179011,0.0,1.289,0.0
RG12 7WR,486535,166184,0.18003125,1.189,0.0
NW2 3JG,523943,185528,0.083416667,1.453,0.0
W7 1LA,515698,180450,0.875697917,1.453,0.0
KT19 9HY,519760,164152,1.10134375,1.453,0.0
RG12 8BU,484778,168213,0.18003125,1.189,0.0
RG20 5ER,453365,158518,0.0810625,1.189,0.0
RG7 1PY,471907,164504,0.17171875,1.189,0.0
RG7 1PY,471907,164504,0.193427083,1.189,0.0
PO11 9HQ,471481,98996,0.049885417,1.189,0.0
PO38 1UZ,453506,76653,0.14584375,1.189,0.0
NW1 3JT,529172,182695,0.795927083,1.453,0.0
SE5 0HU,533662,177970,0.087645833,1.453,0.008333333
SW19 6NP,524638,173097,1.088635417,1.453,0.0
CT18 8DZ,616265,140375,0.316895833,1.36,0.008333333
BN24 5NG,563846,104171,0.076489583,1.453,0.0
NW6 6LT,524583,183285,0.083416667,1.453,0.0
SO18 2GJ,445210,114526,1.5491875,1.189,0.0
HP11 2PA,485476,193619,0.169916667,1.189,0.0
BN10 8QJ,542470,100556,-5.02471875,1.453,0.0
GU35 8SU,483393,137550,0.711479167,1.189,0.0
TN5 6SX,563660,132480,0.26453125,1.453,0.020833333
N14 4PW,528518,195097,0.146125,1.453,0.0
SE1 9NL,531301,180367,5.802614583,1.453,0.0
TN8 6BH,544477,147305,0.704,1.453,0.0
TW13 5LZ,512818,172666,0.07946875,1.453,0.0
HA8 9DA,520931,191681,0.762697917,1.453,0.0
OX12 8EE,440351,187703,0.465875,1.189,0.004166667
SS9 1HD,585207,185747,0.466239583,1.289,0.0
SS11 8QB,576627,193162,0.466239583,1.289,0.0
BN12 4RB,511159,102986,-3.331583333,1.453,0.008333333
SL5 7PR,493980,168301,0.553958333,1.189,0.0
SE6 2EF,537774,173732,0.087645833,1.453,0.008333333
HA1 3EQ,515257,187982,0.177635417,1.453,0.0
NW4 1NH,523951,190184,0.083416667,1.453,0.0
RG30 3LU,468248,171666,0.130697917,1.189,0.0
E3 2HD,536787,183495,5.802614583,1.453,0.008333333
SW15 2UF,524498,174396,1.088635417,1.453,0.0
GU21 8AL,497440,158382,0.361614583,1.189,0.0
DA3 8AG,561184,167864,0.117114583,1.289,0.0
HA2 8NB,513763,185916,0.017322917,1.453,0.0
W12 9SJ,522261,179655,1.24978125,1.453,0.0
RG9 2LN,476440,182580,0.143645833,1.189,0.0
RG30 2UQ,469965,173089,6.67753125,1.189,0.004166667
SW19 5UA,524145,171011,1.088635417,1.453,0.0
SN7 8HZ,433927,193697,0.083302083,1.189,0.004166667
NW4 4LP,522677,189703,0.1208125,1.453,0.0
RM6 5QP,548278,190006,0.394677083,1.289,0.0
CR7 7BT,532330,167733,0.976458333,1.453,0.008333333
PO1 3FL,463356,100629,0.532385417,1.189,0.0
PO12 4NU,459901,101584,0.532385417,1.189,0.0
DA11 8QB,563414,172524,0.117114583,1.289,0.0
RG20 9DE,446831,163315,0.997052083,1.189,0.0
N3 3HU,524875,189816,0.795927083,1.453,0.0
BN25 3UE,550217,99855,0.1488125,1.453,0.008333333
TW7 4LX,514584,176702,0.171260417,1.453,0.0
UB10 0HW,507239,183493,0.757135417,1.453,0.0
BN21 1QY,559438,99648,0.1488125,1.453,0.0
BN21 1QY,559438,99648,0.1488125,1.453,0.008333333
OX11 7TW,452905,190593,0.1175,1.189,0.0
RH16 4SH,533575,122783,0.16803125,1.453,0.008333333
OX11 9EB,453636,187225,0.1175,1.189,0.0
NW1 7BU,528814,183993,0.795927083,1.453,0.0
DA12 4AY,566245,172134,0.117114583,1.289,0.0
SO14 3AX,442145,110967,0.044114583,1.189,0.0
NW6 7ED,524739,184055,0.083416667,1.453,0.0
TN12 6ND,567559,143238,0.16275,1.289,0.020833333
E14 9PF,538539,180471,0.050947917,1.453,0.008333333
IG5 0JH,542661,190038,0.401947917,1.289,0.0
W1T 1DJ,529597,181565,0.795927083,1.453,0.0
W13 9AJ,516844,180466,0.875697917,1.453,0.0
NW6 7QW,524590,184570,0.083416667,1.453,0.0
SW1P 2JP,529727,179299,0.883375,1.453,0.0
RM18 8NH,564487,177270,0.117114583,1.289,0.0
E15 4HD,539624,184400,0.401947917,1.289,0.0
SP10 1BE,436429,145360,0.254114583,1.189,0.0125
GU3 2EF,492914,149964,0.69434375,1.189,0.0
KT12 2DT,510691,167070,0.2555625,1.453,0.0
GU31 4TF,475007,123262,0.113354167,1.189,0.0
W2 3HB,526400,181071,0.795927083,1.453,0.0
OX1 5DQ,449930,202286,0.296541667,1.189,0.0
OX12 7PT,440642,190374,0.465875,1.189,0.004166667
HP12 4LQ,484111,193142,0.169916667,1.189,0.0
ME1 3HA,572954,166903,0.150145833,1.289,0.004166667
GU1 2UU,502230,151222,0.845895833,1.189,0.0
BN14 0ED,513189,106586,-3.331583333,1.453,0.008333333
CT4 5QR,613108,152640,0.246020833,1.36,0.016666667
DA1 1UB,554972,174041,0.117114583,1.289,0.0
BR2 0RE,539216,168654,0.058104167,1.453,0.008333333
SS1 2UB,589843,185566,0.150145833,1.289,0.0
E6 5LQ,542505,181848,2.946239583,1.289,0.0125
CM13 1HP,562712,195848,0.40121875,1.289,0.008333333
IG6 3UW,547080,192131,0.394677083,1.289,0.0
EN4 8NT,528173,194481,0.146125,1.453,0.0
ME5 8SB,577159,162537,0.150145833,1.289,0.004166667
RG20 4AB,450038,163129,0.0810625,1.189,0.0
GU14 9ST,484230,155827,0.773635417,1.189,0.0
ME15 7DS,578110,153634,0.329989583,1.289,0.0
SE19 3RY,533443,170615,0.976458333,1.453,0.008333333
BN26 6FT,559321,105116,0.1488125,1.453,0.0
BN26 6FT,559321,105116,0.1488125,1.453,0.008333333
N5 2AS,532182,185369,5.802614583,1.453,0.0
SE1 5LZ,533420,178564,0.087645833,1.453,0.008333333
SM6 9EQ,530010,163397,0.297697917,1.453,0.016666667
HP19 7XG,481120,213652,1.073583333,1.189,0.0
EC2A 4LF,533020,182255,5.802614583,1.453,0.0
BN3 3AN,529356,105136,1.18546875,1.453,0.016666667
ME19 4EG,567216,154549,1.667,1.289,0.004166667
CT3 2JS,626825,158772,0.22603125,1.36,0.008333333
SE9 3EZ,543395,171772,0.91425,1.453,0.0
HA2 8UU,514323,186534,0.017322917,1.453,0.0
CT10 2AQ,638937,168000,0.163479167,1.36,0.0
KT23 4JL,513450,154393,1.22046875,1.453,0.0
SS2 5EG,588049,187105,0.150145833,1.289,0.0
TN21 8DL,558396,121217,0.076489583,1.453,0.0
KT12 4DY,509538,162525,1.17375,1.453,0.0
MK18 3ED,476969,227819,0.16990625,1.189,0.0
ME7 1DB,577463,168479,0.150145833,1.289,0.004166667
SE25 6HA,534056,168545,0.976458333,1.453,0.008333333
W14 0PW,524055,179101,1.24978125,1.453,0.0
KT4 7PL,521351,165852,1.10134375,1.453,0.0
E5 0BH,535923,185932,5.802614583,1.453,0.0
TN17 3BU,577603,135813,0.2324375,1.289,0.004166667
RH4 3DS,515938,149202,0.1686875,1.453,0.0
UB8 2AG,505328,182844,0.43,1.453,0.0
SE18 3LJ,543527,177218,0.196427083,1.289,0.0
HA4 7YJ,508153,188351,0.253625,1.453,0.0
PO40 9DT,433704,86977,0.139364583,0.743,0.0
W14 8BQ,524106,179763,1.24978125,1.453,0.0
SS7 2NU,581370,187953,0.466239583,1.289,0.0
TW18 4EZ,503917,171658,1.257333333,1.453,0.0
W2 6LD,526105,181379,0.795927083,1.453,0.0
BN8 6AH,550168,112714,0.35525,1.453,0.008333333
BR6 0NG,546111,165984,0.4166875,1.453,0.0
GU24 9RT,495554,159801,0.361614583,1.189,0.0
TN29 0DN,605427,131053,0.05,1.36,0.008333333
KT18 5EU,521227,160430,0.1145,1.453,0.008333333
RH5 4DB,517466,148336,0.1686875,1.453,0.0
E10 6NT,538364,186858,0.171541667,1.289,0.0
W1D 4DS,529816,181111,0.795927083,1.453,0.0
SW1X 8JF,528080,179323,1.088635417,1.453,0.0
GU11 3RJ,486884,149046,0.69434375,1.189,0.0
W3 8RA,519581,179590,0.398427083,1.453,0.0
HP21 9UW,483854,211989,0.463333333,1.189,0.0
RG4 6RN,472982,176499,0.16584375,1.189,0.0
NW1 5SS,527921,182072,0.795927083,1.453,0.0
SP11 8LQ,426444,141249,0.159,0.743,0.004166667
RG12 7BQ,486869,168335,1.779916667,1.189,0.0
E1 1EG,534186,181389,5.802614583,1.453,0.008333333
SL9 9AG,500117,190530,0.0918125,1.189,0.0
OX9 7ED,470994,199492,1.275385417,1.189,0.0
SS6 7JS,581231,190003,0.466239583,1.289,0.0
TW5 0HD,512708,177830,0.134510417,1.453,0.0
SS4 3RW,588000,192159,0.466239583,1.289,0.0
IG3 8DL,545715,187068,2.946239583,1.289,0.0125
W4 2HG,521272,178344,1.24978125,1.453,0.0
GU21 2HG,496647,158706,0.361614583,1.189,0.0
E17 5EG,536460,191029,1.050166667,1.289,0.0
N7 9LD,530061,185074,0.795927083,1.453,0.0
KT3 4AL,521940,168332,0.789958333,1.453,0.0
PO12 1LJ,461149,99746,0.532385417,1.189,0.0
N17 9RE,534179,190329,0.054510417,1.289,0.0
TN15 0DH,554883,157200,0.251885417,1.453,0.0
RH12 4TE,521498,132679,0.835739583,1.453,0.008333333
RG9 1UG,475674,182316,0.143645833,1.189,0.0
ME6 5BW,569787,162034,0.150145833,1.289,0.004166667
CR0 1US,532261,165876,0.976458333,1.453,0.008333333
PO21 1PW,493529,99287,0.055479167,1.189,0.0
SO18 5QE,445810,114081,1.5491875,1.189,0.0
SO15 5LG,439999,113873,0.044114583,1.189,0.004166667
DA18 4DB,548097,179396,-1.24275,1.289,0.0
KT2 6LZ,518357,169629,0.186958333,1.453,0.0
RM15 5AR,558604,182022,0.133041667,1.289,0.0
N6 4RT,528093,187470,0.795927083,1.453,0.0
BN21 3DD,561622,98782,0.1488125,1.453,0.0
CT16 3AF,629170,143997,0.163479167,1.36,0.0
E11 4YA,538929,186319,0.401947917,1.289,0.0
RG18 9RD,450861,173115,0.133760417,1.189,0.0
RM11 2SQ,554303,189772,1.005916667,1.289,0.0
TN11 9JB,556809,149056,1.194522222,1.453,0.0
PO12 4LF,460867,101923,0.532385417,1.189,0.0
SW16 2JL,531220,172371,0.883375,1.453,0.008333333
UB2 5UH,511613,178539,0.06309375,1.453,0.0
SO40 9GX,436121,112602,0.465875,1.189,0.008333333
KT3 5QU,520983,167261,1.10134375,1.453,0.0
TN36 4LT,591871,116296,1.25709375,1.289,0.008333333
BN21 3XN,561266,99751,0.1488125,1.453,0.0
BN21 3XN,561266,99751,0.1488125,1.453,0.008333333
GU10 3RJ,485542,144865,0.185645833,1.189,0.0
CT7 0LD,625707,164861,0.22603125,1.36,0.008333333
E8 2LA,533462,184843,5.802614583,1.453,0.0
CR7 7LH,531313,168083,0.976458333,1.453,0.008333333
RH10 6JU,528104,136178,0.203989583,1.453,0.008333333
N1 0DW,530493,184123,5.802614583,1.453,0.0
OX14 3HG,449793,197026,0.068739583,1.189,0.0
ME13 7LJ,600841,161115,0.200604167,1.289,0.008333333
CT19 5AG,622685,136587,0.061166667,1.36,0.0
W8 6JW,525404,178992,1.24978125,1.453,0.0
SW6 1LF,525179,177764,1.24978125,1.453,0.0
SS5 4EN,584730,191752,0.466239583,1.289,0.0
TW17 0JX,506907,168123,0.16090625,1.453,0.0
SE13 7QA,537796,176673,0.050947917,1.453,0.008333333
SL6 9EJ,488289,185161,0.190458333,1.189,0.0
IG6 1AQ,544116,188827,0.401947917,1.289,0.0
W1T 4EY,529382,181965,0.795927083,1.453,0.0
TN1 1JT,558219,139404,1.194522222,1.453,0.0
SW18 5SG,524774,173891,1.088635417,1.453,0.0
PO7 7SF,467346,110131,0.049885417,1.189,0.004166667
TW14 8BB,509467,173623,0.06309375,1.453,0.0
HP12 4AT,483632,194522,0.169916667,1.189,0.0
ME5 8NJ,576731,163207,0.150145833,1.289,0.004166667
GU52 6LN,480782,152123,0.440854167,1.189,0.0
HP15 6XG,490502,197388,0.147979167,1.189,0.0
IG8 8ET,541877,189883,0.401947917,1.289,0.0
RH1 4QS,532555,152143,0.53496875,1.453,0.008333333
WC2A 1AX,531073,182317,5.802614583,1.453,0.0
TW13 4BY,510673,173320,0.06309375,1.453,0.0
BN41 1PN,525245,105239,1.18546875,1.453,0.016666667
PO21 3BN,490878,99297,0.055479167,1.189,0.0
SM4 4PY,523721,167000,0.559625,1.453,0.008333333
RG21 3NP,462993,151201,1.0271875,1.189,0.0
SS0 7PB,587780,185497,0.150145833,1.289,0.0
E17 5HG,536433,190775,1.050166667,1.289,0.0
SE12 0LJ,540363,173408,0.0306875,1.453,0.008333333
W11 4JT,524492,180232,1.24978125,1.453,0.0
SO31 6QW,452032,107682,0.144351064,1.189,0.0
MK18 1XG,469630,233954,0.151541667,1.189,0.0
GU14 0RF,485074,155142,0.773635417,1.189,0.0
CR7 7RJ,531527,168857,0.976458333,1.453,0.008333333
SW6 6TY,523469,177363,1.24978125,1.453,0.0
W2 1BX,526814,181912,0.795927083,1.453,0.0
SE18 6EG,543668,178650,2.946239583,1.289,0.0125
BN9 9XN,543771,101468,-5.02471875,1.453,0.0
OX13 5JR,444258,201489,0.088,1.189,0.0
IG7 6AT,545396,192706,0.329822917,1.289,0.0
SE15 3BX,535666,175288,0.087645833,1.453,0.008333333
SW1V 3NA,529524,178099,0.883375,1.453,0.008333333
KT12 1HE,510244,165667,3.083177083,1.453,0.0
N1 2LE,531780,184775,5.802614583,1.453,0.0
SE18 7JQ,543920,178347,2.946239583,1.289,0.0125
CM12 0SA,568415,196277,0.466239583,1.289,0.008333333
SO18 4SX,444924,114008,1.5491875,1.189,0.0
CT4 6DF,613516,144782,0.316895833,1.36,0.033333333
TN39 4BE,574171,109076,0.05,1.453,0.008333333
W10 5GF,524323,182081,0.083416667,1.453,0.0
ME8 9UW,580827,163576,0.114541667,1.289,0.004166667
HA3 0DS,517340,188554,0.177635417,1.453,0.0
W1D 5BG,529743,180965,0.795927083,1.453,0.0
OX10 9LN,458459,186071,0.08971875,1.189,0.004166667
SP10 3TX,436045,146398,0.254114583,1.189,0.0125
HA9 6AU,519020,185297,0.076614583,1.453,0.0
BN8 6DS,551985,116010,0.241614583,1.453,0.008333333
N10 1AD,528254,190774,2.525052083,1.453,0.0
SW16 3RN,531057,169574,0.976458333,1.453,0.008333333
SS6 9HE,579458,191184,0.466239583,1.289,0.0
SW7 4NT,526273,178587,1.088635417,1.453,0.0
RG22 6TL,461599,151622,0.2371875,1.189,0.0
TW1 4DN,515782,173167,0.07946875,1.453,0.0
SO22 6ER,447232,131093,0.44234375,1.189,0.0
E1 8HN,534591,180783,5.802614583,1.453,0.008333333
CT19 5LT,622420,136769,0.061166667,1.36,0.0
SO43 7EH,429658,108928,0.026270833,0.743,0.0125
PO1 5HR,465320,100807,0.532385417,1.189,0.0
HA2 0GL,513648,186868,0.017322917,1.453,0.0
UB10 8EW,506714,185942,0.602479167,1.453,0.0
SO23 8DG,448272,129684,0.44234375,1.189,0.0
RG42 1SD,485559,169847,0.18003125,1.189,0.0
DA2 6GB,556177,173568,0.117114583,1.289,0.0
RH12 5QQ,518624,133285,0.835739583,1.453,0.008333333
E1 2HU,535001,181304,5.802614583,1.453,0.008333333
PO39 0HA,432420,86561,0.139364583,0.743,0.0
N7 6DD,530854,185750,2.525052083,1.453,0.0
SE26 5RP,536164,171463,0.090395833,1.453,0.008333333
KT6 7TT,518336,165824,0.051541667,1.453,0.0
